"sampleBlogs.txt";"sampleNews.txt";"sampleTwitter.txt"
"index or";31;0;0
"index other";0;1;0
"index rose";0;4;0
"indi buddi";1;0;0
"indi either";0;0;3
"indi for";0;0;5
"indi game";0;0;59
"indi light";0;43;0
"indi super";0;27;0
"india and";32;2;0
"india common";15;0;0
"india for";32;0;0
"india known";41;0;0
"india rajiv";14;0;0
"india straight";19;0;0
"india there";3;0;0
"indian affair";0;2;0
"indian and";80;0;0
"indian are";0;3;0
"indian breakfast";7;0;0
"indian cinema";2;0;0
"indian dh";0;23;0
"indian did";2;0;0
"indian had";0;23;0
"indian in";0;0;1
"indian law";9;0;0
"indian market";13;0;0
"indian prevail";0;8;0
"indian quarter";32;0;0
"indian raw";43;0;0
"indian red";15;0;0
"indian restaur";38;0;0
"indian silver";17;0;0
"indian they";7;0;0
"indian tourism";1;0;0
"indian trade";0;31;0
"indian ugh";0;0;1
"indian women";32;0;0
"indiana indiana";0;0;32
"indiana jone";25;0;0
"indiana lead";0;8;0
"indiana legend";0;43;0
"indiana on";3;0;0
"indiana state";0;1;0
"indiana stucco";0;0;128
"indiana the";0;9;0
"indiana will";0;1;0
"indian’ like";7;0;0
"indianapoli –";0;2;0
"indianapoli —";0;43;0
"indianapoli dad";0;43;0
"indianapoli for";0;24;0
"indianapoli intern";0;36;0
"indianapoli star";0;27;0
"indianapolisbas fireston";0;43;0
"indic can";26;0;0
"indic cultur";26;0;0
"indic erstwhil";1;0;0
"indic for";26;0;0
"indic hunger";0;13;0
"indic in";0;8;0
"indic laughter";4;0;0
"indic normal";0;17;0
"indic of";34;89;0
"indic otherwis";0;36;0
"indic rose";0;2;0
"indic that";57;26;0
"indic the";0;0;58
"indic to";0;36;0
"indic your";0;0;57
"indict against";0;38;0
"indict for";0;5;0
"indict in";0;1;0
"indict said";0;38;0
"indict underpin";0;3;0
"indiffer to";11;0;0
"indiffer would";0;0;11
"indigen g";26;0;0
"indigen or";1;0;0
"indio gendarm";1;0;0
"indirect punch";0;0;6
"indirect to";0;1;0
"indirect tweet";0;0;6
"indiscrimin bomb";0;0;44
"indistinguish but";27;0;0
"individu and";26;81;0
"individu appeal";0;0;1
"individu base";0;0;21
"individu capitalist";4;0;0
"individu flavor";0;3;0
"individu has";15;0;0
"individu in";23;0;0
"individu investor";0;1;0
"individu is";23;0;0
"individu lot";0;7;0
"individu masculin";26;0;0
"individu mean";12;0;0
"individu normal";2;0;0
"individu on";0;2;0
"individu or";23;0;0
"individu physician";0;3;0
"individu play";0;14;0
"individu polic";8;0;0
"individu sacrific";0;27;0
"individu separ";8;0;0
"individu stand";26;0;0
"individu state";4;0;0
"individu that";0;0;14
"individu titl";4;0;0
"individu who";17;4;0
"individu with";18;0;0
"individual’ life";6;0;0
"individualist polit";0;8;0
"indoctrin design";33;0;0
"indoctrin youngster";17;0;0
"indonesia philippin";32;0;0
"indonesian say";4;0;0
"indoor air";0;21;28
"indoor facil";0;34;0
"indoor requir";0;10;0
"indoor tend";0;10;0
"indoor toilet";2;0;0
"indoor track";0;34;0
"indoor while";0;14;0
"indoor wholesal";0;39;0
"induc at";35;0;0
"induc happi";0;0;2
"induc lot";0;0;10
"induc to";0;49;0
"induct into";0;25;0
"indulg and";38;0;0
"indulg dap’";22;0;0
"indulg in";0;5;0
"indulg our";7;0;0
"indulg testifi";7;0;0
"indumentum grow";1;0;0
"industri a";1;0;0
"industri �";0;1;0
"industri and";28;41;0
"industri big";0;0;2
"industri compani";0;1;0
"industri complex";0;43;0
"industri egambl";0;0;3
"industri group";0;6;0
"industri her";40;0;0
"industri i";6;0;50
"industri is";28;0;0
"industri largest";0;5;0
"industri minut";0;0;43
"industri observ";0;2;0
"industri of";0;29;0
"industri ohio";0;2;0
"industri one";40;0;0
"industri phil";0;34;0
"industri profession";40;0;0
"industri relat";17;30;0
"industri reli";13;0;0
"industri request";0;2;0
"industri revolut";16;0;0
"industri said";0;27;0
"industri she";0;21;0
"industri still";0;2;0
"industri such";29;0;0
"industri they";0;46;0
"industri this";38;0;0
"industri through";11;0;0
"industri to";13;15;0
"industri today";1;0;0
"industri tool";16;0;0
"industri usual";0;5;0
"industri vice";15;0;0
"industri will";0;21;0
"industri with";25;26;0
"industrialstrength plastic";0;10;0
"industry–research–univers partnership";26;0;0
"industry’ onli";2;0;0
"indystarcom today";0;27;0
"indystarcom want";0;27;0
"ineffici and";0;1;0
"ineffici facil";3;0;0
"inelig for";0;30;0
"inelig list";0;15;0
"inequ —";0;11;0
"inequ can";37;0;0
"inev did";0;0;59
"inevit grip";0;1;0
"inevit i";5;0;0
"inevit in";0;1;0
"inevit rt";0;0;22
"inevit so";0;0;4
"inevit spill";1;0;0
"inexpens and";0;10;0
"inexpens not";15;0;0
"inexpens white";25;0;0
"inexperi hes";0;2;0
"inexperienc especi";1;0;0
"inexperienc peopl";1;0;0
"inexperienc team";0;31;0
"inexplic took";0;2;0
"inexpress amount";14;0;0
"infal messiah";0;39;0
"infal word";8;0;0
"infam skrull";0;6;0
"infant born";17;0;0
"infant boy";22;0;0
"infant checkup";10;0;0
"infant cri";17;0;0
"infant in";35;0;0
"infant mortal";42;0;0
"infant receiv";0;38;0
"infantri divis";0;32;0
"infect after";2;0;0
"infect and";32;0;0
"infect much";2;0;0
"infect that";20;0;0
"infect the";0;13;0
"infecti laugh";0;0;24
"infer such";0;31;0
"inferior product";25;0;0
"inferior right";0;10;0
"inferno make";17;0;0
"infest an";0;24;0
"infidel and";2;0;0
"infight and";32;0;0
"infight between";31;0;0
"infight doe";31;0;0
"infight have";31;0;0
"infiltr happi";35;0;0
"infiltr their";29;0;0
"infirmari she";2;0;0
"inflat and";0;2;0
"inflat model";14;0;0
"inflat the";0;10;0
"inflect point";0;36;0
"inflight failur";0;7;0
"influenc across";0;0;39
"influenc banjo";2;0;0
"influenc by";32;2;0
"influenc from";22;0;0
"influenc narrat";0;0;4
"influenc of";3;0;5
"influenc on";12;33;70
"influenc show";0;26;0
"influenc the";6;0;0
"influenc to";39;0;0
"influenc who";39;0;0
"influenc you";0;0;40
"influenza virus";0;14;0
"info a";0;0;22
"info about";0;0;58
"info and";15;0;0
"info confer";0;0;15
"info for";0;0;28
"info free";0;43;0
"info ms";22;0;0
"info not";0;0;11
"info on";0;2;61
"info tab";0;0;54
"info to";0;0;46
"infoboldearthcom websit";0;26;0
"infomaniac bitch";5;0;0
"inform about";75;21;0
"inform act";0;34;0
"inform age";2;0;0
"inform and";55;36;87
"inform anyth";17;0;0
"inform booth";0;38;0
"inform by";0;26;0
"inform call";8;18;0
"inform communiti";0;1;0
"inform consum";0;25;0
"inform contact";0;53;0
"inform couldn’t";29;0;0
"inform for";4;0;0
"inform from";0;3;0
"inform good";1;0;0
"inform hear";38;0;0
"inform her";10;0;0
"inform i";0;4;0
"inform i’v";1;0;0
"inform in";2;0;0
"inform innov";1;0;0
"inform instantan";0;17;0
"inform later";4;0;0
"inform lead";0;0;1
"inform manag";0;0;9
"inform me";3;0;0
"inform model";0;0;3
"inform next";0;0;1
"inform offer";0;5;0
"inform on";0;54;0
"inform or";9;6;0
"inform pleas";0;0;1
"inform pose";0;27;0
"inform price";0;7;0
"inform report";0;4;0
"inform saleh";6;0;0
"inform send";0;0;2
"inform survey";0;0;15
"inform technolog";0;16;0
"inform that";36;3;0
"inform the";35;0;0
"inform to";0;8;0
"inform us";3;0;0
"inform websit";31;0;0
"inform when";12;0;0
"inform who";22;0;0
"inform wwwwholepetdietcom";0;0;17
"infotain are";1;0;0
"infract can";0;37;0
"infract the";0;6;0
"infrastructur improv";0;34;0
"infrastructur problem";0;26;0
"infrastructur the";0;13;0
"infrastructur without";3;0;0
"ingal wilder";0;2;0
"ingam footag";3;0;0
"ingenu apart";0;42;0
"ingest enough";2;0;0
"ingest larg";36;0;0
"ingl is";0;0;3
"ingram but";1;0;0
"ingram this";0;0;61
"ingredi and";35;0;0
"ingredi be";32;0;0
"ingredi except";5;31;0
"ingredi for";2;0;0
"ingredi in";42;1;0
"ingredi is";1;0;0
"ingredi list";44;0;0
"ingredi on";2;0;0
"ingredi serv";14;0;0
"ingredi the";0;9;0
"ingredi they";22;0;0
"ingredi togeth";69;0;0
"ingredi when";39;0;0
"inhabit are";1;0;0
"inhabit dure";14;0;0
"inhal and";17;0;0
"inhal paulo";0;0;57
"inher in";0;18;0
"inher problem";0;1;0
"inherit a";6;0;0
"inherit and";6;7;0
"inherit given";7;0;0
"inherit go";0;0;18
"inherit their";0;19;0
"inherit with";0;0;48
"inhof rokla";0;6;0
"initi explor";0;21;0
"initi financi";0;11;0
"initi for";0;34;0
"initi initi";23;0;0
"initi insist";0;6;0
"initi is";0;5;0
"initi meet";3;0;0
"initi messi";0;0;3
"initi posit";36;0;0
"initi profit";0;7;0
"initi secondari";14;0;0
"initi set";0;27;0
"initi sketchbook";23;0;0
"initi superintend";0;5;0
"initi the";0;2;0
"initi to";0;1;0
"initi visual";0;7;0
"initi without";12;0;0
"inject a";0;2;0
"inject the";3;0;0
"injur accord";0;31;0
"injur first";0;14;0
"injur his";0;42;0
"injur in";0;30;0
"injur intermedi";15;0;0
"injur joy";0;44;0
"injur my";11;0;0
"injur oppos";0;19;0
"injur polic";0;27;0
"injur reserv";0;21;0
"injur student";0;27;0
"injur that";11;0;0
"injur toni";15;0;0
"injuri accord";0;12;0
"injuri affect";0;15;0
"injuri after";0;41;0
"injuri and";0;69;0
"injuri but";0;38;0
"injuri by";0;15;0
"injuri common";0;39;0
"injuri dure";0;1;0
"injuri for";0;0;2
"injuri have";0;23;0
"injuri hazard";0;23;0
"injuri he";32;36;0
"injuri is";0;5;0
"injuri left";0;30;0
"injuri of";0;2;0
"injuri progress";0;21;0
"injuri that";0;41;0
"injuri then";0;22;0
"injuri throughout";0;9;0
"injuri to";0;61;0
"injuri too";0;0;42
"injuri we";0;36;0
"injuri your";0;0;5
"injuryfre as";31;0;0
"injustic we";0;10;0
"ink ‘wild";33;0;0
"ink and";11;0;0
"ink at";33;0;0
"ink by";20;0;0
"ink cap";7;0;0
"ink in";43;0;0
"ink it";0;0;14
"ink onlin";0;0;1
"ink pad";39;0;0
"ink pen";1;0;0
"ink pumpkin";51;0;0
"ink use";33;0;0
"ink walnut";20;0;0
"inland are";0;15;0
"inlaw have";0;41;0
"inmat into";0;30;0
"inmat who";8;0;0
"inn in";0;1;0
"inn ranch";0;32;0
"inn remain";0;0;14
"innard of";40;0;0
"inner be";0;0;55
"inner circl";0;6;0
"inner citi";38;0;0
"inner economist";30;0;0
"inner redneck";0;0;50
"inner victim";19;0;0
"inner work";2;0;0
"innergamegoddess is";14;0;0
"innerwork of";0;32;0
"inning —";0;45;0
"inning allow";0;11;0
"inning and";0;36;0
"inning angel";0;32;0
"inning befor";0;5;0
"inning by";0;0;59
"inning game";0;1;0
"inning he";0;52;0
"inning in";0;15;0
"inning joe";0;22;0
"inning later";0;39;0
"inning of";0;7;0
"inning pitch";0;15;1
"inning prove";0;5;0
"inning scoreless";0;2;0
"inning see";0;0;22
"inning streak";0;23;0
"inning to";0;10;0
"inning was";0;17;0
"inning with";0;56;0
"inniskillin vidal";0;33;0
"innistrad or";0;0;2
"innit so";36;0;0
"innoc and";0;8;0
"innoc crush";38;0;0
"innoc hitmebabyonemoretim";0;0;42
"innoc life";0;0;44
"innoc lost";0;0;8
"innoc of";20;6;0
"innoc or";17;0;0
"innoc parti";1;0;0
"innoc until";38;0;0
"innoc while";0;4;0
"innov and";43;0;0
"innov corsetier";20;0;0
"innov effort";26;0;0
"innov especi";26;0;0
"innov he";0;11;0
"innov is";1;0;0
"innov le";1;0;0
"innov led";0;0;40
"innov netopen";0;0;50
"innov the";40;0;0
"innov transform";0;32;0
"innov use";5;0;0
"innov with";0;9;0
"innov without";1;0;0
"innox fell";44;0;0
"innox th";44;0;0
"inpati hospic";0;15;0
"input and";18;0;45
"input the";2;0;0
"input to";0;0;52
"inquir about";8;0;0
"inquir and";0;0;12
"inquir mind";17;0;0
"inquir uh";7;0;0
"inquiri evid";8;0;0
"insan good";0;0;44
"insan great";3;0;0
"insan hot";0;0;58
"insan i";2;0;0
"insan marmit";25;0;0
"insan of";5;0;0
"insan should";0;0;22
"insan static";8;0;0
"insect extermin";0;5;0
"insecur mar";0;20;0
"insepar from";17;0;0
"insepar she";36;0;0
"insert by";5;0;0
"insert him";0;18;0
"insert tear";4;0;0
"insid a";0;75;0
"insid and";4;35;0
"insid antonio";12;0;0
"insid believ";0;10;0
"insid but";0;6;0
"insid cheek";41;0;0
"insid deep";0;32;0
"insid fenway";0;4;0
"insid gallon";16;0;0
"insid know";0;1;0
"insid me";4;0;0
"insid my";4;0;0
"insid of";20;0;0
"insid our";0;0;36
"insid prepar";0;5;0
"insid scoop";0;0;3
"insid so";14;0;0
"insid the";6;58;0
"insid there";0;34;0
"insid this";22;0;0
"insid turn";0;0;4
"insid washington";32;0;0
"insid with";4;0;0
"insid you";20;0;0
"insideout root";0;11;0
"insideshowbusi vehicl";0;5;0
"insight as";14;0;0
"insight can";0;0;1
"insight hone";0;21;0
"insight into";20;37;0
"insight video";1;0;0
"insignific next";0;10;0
"insignific we";0;0;4
"insipid general";0;6;0
"insist offfield";0;31;0
"insist on";6;0;0
"insist that";0;12;0
"inso i";0;0;1
"insol remark";1;0;0
"insomnia and";0;2;0
"insomniac this";0;0;17
"inspect has";0;36;0
"inspector in";0;88;0
"inspir a";0;1;0
"inspir and";20;1;0
"inspir articl";20;0;0
"inspir assur";0;1;0
"inspir brook";0;0;31
"inspir by";30;66;44
"inspir cuisin";0;2;0
"inspir day";0;0;2
"inspir episod";0;1;0
"inspir fan";18;0;0
"inspir for";2;28;0
"inspir found";0;0;61
"inspir from";0;0;6
"inspir hope";26;0;0
"inspir if";28;0;0
"inspir in";2;0;0
"inspir kick";0;0;58
"inspir me";5;0;10
"inspir meto";17;0;0
"inspir of";9;0;0
"inspir other";32;0;0
"inspir peoplewith";32;0;0
"inspir star";0;0;42
"inspir they";0;11;0
"inspir through";29;0;0
"inspir to";0;0;6
"inspir you";31;0;0
"inspir youll";38;0;0
"instagram ����";0;0;45
"instal a";26;0;12
"instal he";0;4;0
"instal in";37;33;0
"instal larger";0;34;0
"instal midfield";0;30;0
"instal of";0;32;0
"instal snow";0;0;39
"instal so";0;31;0
"instal through";23;0;0
"instal took";1;0;0
"instal with";0;33;0
"instanc beat";0;18;0
"instanc da";0;10;0
"instanc has";0;6;0
"instanc he";0;17;0
"instanc is";0;20;0
"instanc of";17;19;0
"instanc pay";0;7;0
"instanc was";17;0;0
"instanc we";37;0;0
"instanc would";0;7;0
"instant armchair";0;1;0
"instant blown";26;0;0
"instant get";26;0;0
"instant how";0;5;0
"instant internet";0;11;0
"instant it";2;0;0
"instant knew";0;24;0
"instant messag";0;7;0
"instant web";2;0;0
"instantan she";6;0;0
"instead and";0;29;0
"instead as";0;19;0
"instead author";0;45;0
"instead be";0;5;0
"instead concentr";0;32;0
"instead crashland";0;26;0
"instead decid";11;0;0
"instead enjoy";15;0;0
"instead he";0;1;0
"instead let";2;0;0
"instead of";116;103;36
"instead onc";0;5;0
"instead rt";0;0;9
"instead she";2;0;0
"instead shine";0;0;52
"instead simpli";8;0;0
"instead the";0;7;0
"instead they";8;0;0
"instead white";32;0;0
"instead who";3;0;0
"instead you";0;14;0
"instinct are";37;0;0
"instinct of";18;0;0
"instinct so";1;0;0
"instinct togeth";1;0;0
"instinct via";0;0;55
"instinctit will";0;0;20
"institut are";0;11;0
"institut at";0;18;0
"institut complet";7;0;0
"institut decay";8;0;0
"institut for";0;16;0
"institut grad";0;24;0
"institut have";7;0;0
"institut like";7;5;0
"institut must";0;32;0
"institut no";0;0;20
"institut of";1;35;0
"institut support";0;27;0
"institut theyr";0;38;0
"institut will";0;32;0
"institution briberi";22;0;0
"instor next";0;0;53
"instruct and";23;8;0
"instruct how";0;0;9
"instruct juror";0;31;0
"instruct manual";2;0;0
"instruct me";8;0;0
"instruct on";23;2;0
"instruct student";0;25;0
"instruct that";32;0;0
"instruct to";39;0;0
"instructor for";0;2;0
"instructor inform";0;7;0
"instructor on";2;0;0
"instructor she";0;11;0
"instructor should";0;0;31
"instructor the";25;0;0
"instrument base";0;2;0
"instrument creat";24;0;0
"instrument desert";29;0;0
"instrument from";0;32;0
"instrument in";24;46;0
"instrument panel";0;33;0
"instrument trio";3;0;0
"instrument under";0;33;0
"insubstanti phantom—i";11;0;0
"insuffici for";33;0;0
"insulin as";0;0;55
"insult and";0;0;4
"insult hollywood";0;2;0
"insult i";0;0;4
"insult to";0;75;0
"insur and";0;50;0
"insur are";0;2;0
"insur but";0;34;0
"insur compani";16;2;0
"insur companies’";16;0;0
"insur expert";0;3;0
"insur fund";0;36;0
"insur has";25;0;0
"insur industri";16;19;0
"insur is";0;6;0
"insur offic";0;25;0
"insur on";0;2;0
"insur plan";0;0;45
"insur polici";0;29;0
"insur premium";0;36;0
"insur regul";0;19;0
"insur she";0;1;0
"insurg go";1;0;0
"insurg whatev";0;6;0
"insweep phase";18;0;0
"intact our";24;0;0
"intak to";22;0;0
"integr donorsubscrib";0;0;71
"integr into";0;1;0
"integr on";0;1;0
"integr polici";42;0;0
"integr role";0;0;3
"integr them";8;0;0
"integr with";0;13;0
"intel could";0;9;0
"intel has";0;13;0
"intel said";0;7;0
"intel which";0;9;0
"intellect has";0;0;45
"intellectu immun";0;0;45
"intellectu lazi";1;0;0
"intellectu properti";3;0;0
"intellectu rigor";0;0;5
"intellig acoust";0;1;0
"intellig are";0;0;1
"intellig bright";0;0;8
"intellig divis";0;31;0
"intellig file";0;1;0
"intellig grow";14;0;0
"intellig i";14;0;0
"intellig speak";0;0;5
"intellig speci";14;0;0
"intellig strong";0;27;0
"intend for";1;16;0
"intend purpos";34;0;0
"intend to";19;82;0
"intens distil";28;0;0
"intens heat";0;10;0
"intens his";38;0;0
"intens in";0;4;0
"intens it";22;0;0
"intens landus";39;0;0
"intens liquid";0;10;0
"intens love";6;0;0
"intens of";1;0;0
"intens or";0;4;0
"intens preliminari";0;33;0
"intens privat";31;0;0
"intens strong";18;0;0
"intens train";0;13;0
"intensifi the";17;0;0
"intent and";6;0;0
"intent cut";0;16;0
"intent even";34;0;0
"intent is";0;43;0
"intent mayb";17;0;0
"intent not";0;2;0
"intent of";46;22;0
"intent or";0;40;0
"intent rang";32;0;0
"intent the";4;0;0
"intent to";0;19;58
"intent walk";0;30;0
"intent was";34;0;0
"interact and";3;0;0
"interact may";0;1;0
"interact with";31;67;10
"intercept a";0;11;0
"intercept illeg";0;3;0
"intercept in";0;20;0
"intercept the";0;4;0
"interchang improv";0;10;0
"interchangebl and";0;27;0
"intercontinent hotel";0;6;0
"interest adher";1;0;0
"interest and";59;4;1
"interest argument";0;0;29
"interest as";4;0;0
"interest build";0;41;0
"interest but";1;1;0
"interest can";0;11;0
"interest challeng";3;0;0
"interest charact";17;0;0
"interest discuss";0;3;0
"interest educ";16;0;0
"interest exempt";0;6;0
"interest extend";31;0;0
"interest for";11;0;0
"interest full";1;0;0
"interest how";2;0;0
"interest i";0;0;8
"interest ill";0;0;9
"interest im";0;0;18
"interest in";277;156;154
"interest includ";0;3;0
"interest insur";16;0;0
"interest is";0;0;16
"interest job";5;0;0
"interest juxtaposit";3;0;0
"interest mayb";0;0;12
"interest night";0;0;7
"interest of";4;51;0
"interest oh";0;0;3
"interest onc";34;0;0
"interest pleas";22;0;0
"interest post";0;0;50
"interest prius";0;0;1
"interest question";1;0;0
"interest rate";0;12;55
"interest session";0;0;1
"interest shop";32;0;0
"interest situat";0;0;4
"interest stori";0;0;15
"interest such";1;0;0
"interest techniqu";5;0;0
"interest that";43;30;0
"interest the";13;0;43
"interest thing";13;0;0
"interest thought";0;0;36
"interest to";51;0;52
"interest tonight";0;0;7
"interest veri";0;15;0
"interest when";0;8;0
"interest with";6;0;0
"interethn contact";35;0;0
"interf with";42;33;0
"interfaith dialogu";22;0;0
"interfer with";37;6;0
"intergovernment panel";31;0;0
"interim basi";0;15;0
"interim head";0;1;0
"interior and";0;3;0
"interior condit";0;1;0
"interior design";5;0;61
"interior he";0;8;0
"interior that";0;4;0
"interior weapon";11;0;0
"interior work";0;8;0
"interlibrari loan";15;0;0
"interlink rc";0;0;14
"intermedi hurdler";15;0;0
"intermedi scene";37;0;0
"intermedi valu";20;0;0
"intermediateterm busi";30;0;0
"intermiss and";0;24;0
"intermiss i";0;0;8
"intermitt fight";43;0;0
"intern a";0;27;0
"intern accept";0;2;0
"intern airport";0;44;0
"intern and";40;0;14
"intern are";0;9;0
"intern at";25;0;0
"intern attent";0;13;0
"intern beer";0;0;69
"intern brand";0;0;32
"intern children";0;0;2
"intern citi";0;0;1
"intern coach";0;0;51
"intern communiti";0;48;0
"intern cricket";34;0;0
"intern dial";0;33;0
"intern discuss";0;38;0
"intern endeavour";2;0;0
"intern film";0;0;2
"intern focus";31;0;0
"intern form";19;0;0
"intern game";17;0;0
"intern gang";0;1;0
"intern hardwar";12;0;0
"intern internet";0;20;0
"intern law";32;0;0
"intern market";0;31;0
"intern media";0;1;0
"intern near";0;11;0
"intern network";0;1;0
"intern of";0;1;0
"intern part";4;0;0
"intern plane";0;5;0
"intern publish";2;0;0
"intern resid";0;0;62
"intern secur";23;0;0
"intern th";0;39;0
"intern that";1;0;0
"intern trail";0;1;0
"intern union";0;40;0
"intern vocalis";1;0;0
"intern which";19;0;0
"intern zach";0;0;53
"internet access";2;0;0
"internet all";18;0;0
"internet and";41;10;0
"internet chat";0;16;0
"internet cloth";0;1;0
"internet creat";0;16;0
"internet down";0;0;17
"internet explor";0;10;0
"internet flop";0;1;0
"internet i";25;0;0
"internet is";0;0;51
"internet lolol";0;0;25
"internet on";1;0;0
"internet page";11;0;0
"internet search";0;38;0
"internet secur";26;20;0
"internet sensat";0;11;0
"internet site";33;0;0
"internet specul";0;33;0
"internet speed";33;0;0
"internet stock";0;6;0
"internet the";0;7;0
"internet when";4;0;0
"internetconnect glass";0;33;0
"internetz rt";0;0;1
"interpret and";1;0;0
"interpret for";15;0;0
"interpret of";0;44;0
"interpret to";9;0;0
"interrel loos";10;0;0
"interrupt by";0;0;2
"interrupt i";34;0;0
"interrupt sleep";46;0;0
"interrupt someon";18;0;0
"intersect and";37;0;0
"intersect of";11;0;0
"intersect some";37;0;0
"interspers music";2;0;0
"interst commerc";0;29;0
"interst highway";42;0;0
"interst in";0;20;0
"interst sunday";0;1;0
"intertwin i";47;0;0
"intertwin stori";6;0;0
"interv everi";45;0;0
"interv of";35;0;0
"interven quick";0;32;0
"interven stori";31;0;0
"interven the";0;2;0
"interven with";6;0;0
"interven year";29;0;0
"intervent and";32;0;0
"intervent group";11;0;0
"interview a";0;37;0
"interview about";0;23;0
"interview and";44;0;0
"interview at";0;0;19
"interview by";0;53;0
"interview candid";0;0;37
"interview consid";0;9;0
"interview for";0;53;0
"interview in";34;0;0
"interview it";0;9;0
"interview nativ";0;15;0
"interview of";14;0;0
"interview offici";0;0;3
"interview on";0;0;25
"interview or";1;4;0
"interview peopl";32;0;0
"interview request";0;47;0
"interview shi";0;0;44
"interview some";0;34;0
"interview survey";0;17;0
"interview that";0;1;0
"interview the";0;12;63
"interview today";30;0;0
"interview were";0;0;7
"interview with";0;54;111
"interview you";36;0;28
"interwoven ampl";4;0;0
"inthesumm im";0;0;6
"intim moment";0;35;0
"intimid a";0;6;0
"intimid atmospher";0;39;0
"intimid by";14;0;0
"intimid of";13;0;0
"intimid statut";0;6;0
"intimid steam";0;1;0
"into a";349;303;231
"into accord";0;12;0
"into account";9;92;0
"into act";0;0;19
"into action";1;26;0
"into agit";0;1;0
